IDENTIFICADOR;VALOR1;VALOR2;VALOR3;VALOR4;VALOR5
43020893;DICIEMBRE.wav;DUO_TO_BA.wav;10157;NOVIEMBRE.wav;
43090317;DICIEMBRE.wav;DUO_TV_BA.wav;10066;NOVIEMBRE.wav;
43105212;DICIEMBRE.wav;INTERNET.wav;2249;NOVIEMBRE.wav;
43266379;DICIEMBRE.wav;TELEVISION.wav;25546;NOVIEMBRE.wav;
43503855;DICIEMBRE.wav;TELEVISION.wav;19649;NOVIEMBRE.wav;
43716652;DICIEMBRE.wav;VOZ PLUS.wav;5735;NOVIEMBRE.wav;
43838252;DICIEMBRE.wav;DUO_TO_BA.wav;19355;NOVIEMBRE.wav;
43871104;DICIEMBRE.wav;TELEFONIA.wav;15715;NOVIEMBRE.wav;
43924374;DICIEMBRE.wav;DUO_TO_BA.wav;18226;NOVIEMBRE.wav;
52756642;DICIEMBRE.wav;TRIO.wav;697;NOVIEMBRE.wav;
554325;DICIEMBRE.wav;TRIO.wav;662;NOVIEMBRE.wav;
59823713;DICIEMBRE.wav;DUO_TO_BA.wav;5677;NOVIEMBRE.wav;
22236831;DICIEMBRE.wav;TELEVISION.wav;10435;NOVIEMBRE.wav;
29673863;DICIEMBRE.wav;INTERNET.wav;122806;NOVIEMBRE.wav;
30404516;DICIEMBRE.wav;INTERNET.wav;14589;NOVIEMBRE.wav;
32140690;DICIEMBRE.wav;VOZ PLUS.wav;2868;NOVIEMBRE.wav;
32533105;DICIEMBRE.wav;TELEFONIA.wav;13773;NOVIEMBRE.wav;
32539301;DICIEMBRE.wav;INTERNET.wav;67563;NOVIEMBRE.wav;
3399861;DICIEMBRE.wav;TELEFONIA.wav;13942;NOVIEMBRE.wav;
11295425;DICIEMBRE.wav;TELEFONIA.wav;3387;NOVIEMBRE.wav;
1152440471;DICIEMBRE.wav;DUO_TO_BA.wav;11950;NOVIEMBRE.wav;
1152443820;DICIEMBRE.wav;DUO_TO_BA.wav;16896;NOVIEMBRE.wav;
1216727302;DICIEMBRE.wav;INTERNET.wav;190400;NOVIEMBRE.wav;
14990283;DICIEMBRE.wav;TELEFONIA.wav;20377;NOVIEMBRE.wav;
15429450;DICIEMBRE.wav;INTERNET.wav;146608;NOVIEMBRE.wav;
16262605;DICIEMBRE.wav;DUO_TV_BA.wav;13191;NOVIEMBRE.wav;
19406952;DICIEMBRE.wav;TRONCAL SIP.wav;176435;NOVIEMBRE.wav;
1037575403;DICIEMBRE.wav;TELEFONIA.wav;10780;NOVIEMBRE.wav;
1037576776;DICIEMBRE.wav;TELEFONIA.wav;14959;NOVIEMBRE.wav;
1037586589;DICIEMBRE.wav;INTERNET.wav;63669;NOVIEMBRE.wav;
1037596597;DICIEMBRE.wav;INTERNET.wav;69748;NOVIEMBRE.wav;
1037653472;DICIEMBRE.wav;INTERNET.wav;29277;NOVIEMBRE.wav;
1039455171;DICIEMBRE.wav;INTERNET.wav;45062;NOVIEMBRE.wav;
1045021300;DICIEMBRE.wav;INTERNET.wav;11900;NOVIEMBRE.wav;
1050220977;DICIEMBRE.wav;TRIO.wav;558;NOVIEMBRE.wav;
1087703708;DICIEMBRE.wav;INTERNET.wav;8756;NOVIEMBRE.wav;
1088294112;DICIEMBRE.wav;INTERNET.wav;108045;NOVIEMBRE.wav;
1092022757;DICIEMBRE.wav;INTERNET.wav;2921;NOVIEMBRE.wav;
1096197345;DICIEMBRE.wav;DUO_TV_BA.wav;12239;NOVIEMBRE.wav;
1014269810;DICIEMBRE.wav;TRIO.wav;558;NOVIEMBRE.wav;
1017173305;DICIEMBRE.wav;TELEFONIA.wav;4839;NOVIEMBRE.wav;
1017175632;DICIEMBRE.wav;INTERNET.wav;75117;NOVIEMBRE.wav;
1017199102;DICIEMBRE.wav;TELEFONIA.wav;22332;NOVIEMBRE.wav;
1017232440;DICIEMBRE.wav;TELEFONIA.wav;7184;NOVIEMBRE.wav;
1020409735;DICIEMBRE.wav;TELEFONIA.wav;4831;NOVIEMBRE.wav;
1020410033;DICIEMBRE.wav;INTERNET.wav;46774;NOVIEMBRE.wav;
1020807425;DICIEMBRE.wav;TELEVISION.wav;6971;NOVIEMBRE.wav;
1026156101;DICIEMBRE.wav;TRIO.wav;28678;NOVIEMBRE.wav;
1030679199;DICIEMBRE.wav;DUO_TO_BA.wav;10247;NOVIEMBRE.wav;
1031181466;DICIEMBRE.wav;TELEVISION.wav;3485;NOVIEMBRE.wav;
1035863779;DICIEMBRE.wav;INTERNET.wav;52048;NOVIEMBRE.wav;
1036656740;DICIEMBRE.wav;TELEFONIA.wav;257;NOVIEMBRE.wav;
1036657577;DICIEMBRE.wav;TELEFONIA.wav;1452;NOVIEMBRE.wav;
1036781198;DICIEMBRE.wav;TELEVISION.wav;7583;NOVIEMBRE.wav;
1036956791;DICIEMBRE.wav;INTERNET.wav;17506;NOVIEMBRE.wav;
1000898073;DICIEMBRE.wav;INTERNET.wav;81663;NOVIEMBRE.wav;
1002248507;DICIEMBRE.wav;INTERNET.wav;1655;NOVIEMBRE.wav;
1010098259;DICIEMBRE.wav;TRIO.wav;697;NOVIEMBRE.wav;
1010148428;DICIEMBRE.wav;INTERNET.wav;61317;NOVIEMBRE.wav;
37828644;DICIEMBRE.wav;TELEFONIA.wav;3997;NOVIEMBRE.wav;
39160795;DICIEMBRE.wav;TELEFONIA.wav;3696;NOVIEMBRE.wav;
39188436;DICIEMBRE.wav;INTERNET.wav;33692;NOVIEMBRE.wav;
39449504;DICIEMBRE.wav;DUO_TV_BA.wav;28557;NOVIEMBRE.wav;
42684844;DICIEMBRE.wav;DUO_TV_BA.wav;41824;NOVIEMBRE.wav;
42687620;DICIEMBRE.wav;TELEVISION.wav;1348;NOVIEMBRE.wav;
427157;DICIEMBRE.wav;TELEFONIA.wav;32466;NOVIEMBRE.wav;
1110485734;DICIEMBRE.wav;DUO_TO_BA.wav;14605;NOVIEMBRE.wav;
1126001410;DICIEMBRE.wav;INTERNET.wav;3485;NOVIEMBRE.wav;
1127589416;DICIEMBRE.wav;INTERNET.wav;55185;NOVIEMBRE.wav;
71721166;DICIEMBRE.wav;TRIO.wav;45641;NOVIEMBRE.wav;
71722985;DICIEMBRE.wav;INTERNET.wav;41954;NOVIEMBRE.wav;
71787765;DICIEMBRE.wav;DUO_TV_BA.wav;15858;NOVIEMBRE.wav;
73204046;DICIEMBRE.wav;INTERNET.wav;47025;NOVIEMBRE.wav;
79006180;DICIEMBRE.wav;INTERNET.wav;10456;NOVIEMBRE.wav;
79672899;DICIEMBRE.wav;DUO_TO_BA.wav;11736;NOVIEMBRE.wav;
800020180;DICIEMBRE.wav;TRONCAL SIP.wav;20796;NOVIEMBRE.wav;
800036647;DICIEMBRE.wav;TELEFONIA.wav;12975;NOVIEMBRE.wav;
800057218;DICIEMBRE.wav;TRONCAL SIP.wav;120095;NOVIEMBRE.wav;
800096434;DICIEMBRE.wav;TRONCAL SIP.wav;25513;NOVIEMBRE.wav;
890922014;DICIEMBRE.wav;DUO_TO_BA.wav;13239;NOVIEMBRE.wav;
890925128;DICIEMBRE.wav;TELEFONIA.wav;21818;NOVIEMBRE.wav;
890925394;DICIEMBRE.wav;VOZ PLUS.wav;3155;NOVIEMBRE.wav;
890929797;DICIEMBRE.wav;VOZ PLUS.wav;672;NOVIEMBRE.wav;
890932025;DICIEMBRE.wav;OFFICE 365.wav;18895;NOVIEMBRE.wav;
890934054;DICIEMBRE.wav;INTERNET.wav;17427;NOVIEMBRE.wav;
890935763;DICIEMBRE.wav;SERVICIOS CLOUD.wav;82994;NOVIEMBRE.wav;
890980128;DICIEMBRE.wav;TELEFONIA PBX.wav;23973;NOVIEMBRE.wav;
890980505;DICIEMBRE.wav;INTERNET.wav;26781;NOVIEMBRE.wav;
890982091;DICIEMBRE.wav;INTERNET DEDICADO 1-1.wav;84609;NOVIEMBRE.wav;
900738933;DICIEMBRE.wav;INTERNET.wav;286259;NOVIEMBRE.wav;
900749229;DICIEMBRE.wav;OFFICE 365.wav;31038;NOVIEMBRE.wav;
900759603;DICIEMBRE.wav;VOZ PLUS.wav;1427;NOVIEMBRE.wav;
900780286;DICIEMBRE.wav;DUO_TO_BA.wav;23236;NOVIEMBRE.wav;
900780646;DICIEMBRE.wav;TRONCAL SIP.wav;94835;NOVIEMBRE.wav;
900796578;DICIEMBRE.wav;TELEVISION.wav;94316;NOVIEMBRE.wav;
900806639;DICIEMBRE.wav;INTERNET.wav;82777;NOVIEMBRE.wav;
900821737;DICIEMBRE.wav;TELEFONIA.wav;1439;NOVIEMBRE.wav;
900851194;DICIEMBRE.wav;TELEFONIA.wav;2464;NOVIEMBRE.wav;
900902634;DICIEMBRE.wav;INTERNET.wav;102605;NOVIEMBRE.wav;
900904478;DICIEMBRE.wav;TRONCAL SIP.wav;24119;NOVIEMBRE.wav;
901449492;DICIEMBRE.wav;DUO_TV_BA.wav;19823;NOVIEMBRE.wav;
901450377;DICIEMBRE.wav;INTERNET.wav;36176;NOVIEMBRE.wav;
901457003;DICIEMBRE.wav;TELEVISION.wav;148094;NOVIEMBRE.wav;
901462751;DICIEMBRE.wav;TELEVISION.wav;7904;NOVIEMBRE.wav;
901472325;DICIEMBRE.wav;INTERNET.wav;24065;NOVIEMBRE.wav;
901483568;DICIEMBRE.wav;DUO_TO_BA.wav;9958;NOVIEMBRE.wav;
901485506;DICIEMBRE.wav;DUO_TO_BA.wav;14605;NOVIEMBRE.wav;
901497927;DICIEMBRE.wav;VOZ PLUS.wav;4779;NOVIEMBRE.wav;
901515264;DICIEMBRE.wav;INTERNET.wav;65622;NOVIEMBRE.wav;
901515881;DICIEMBRE.wav;INTERNET.wav;168745;NOVIEMBRE.wav;
1096200836;DICIEMBRE.wav;TRIO.wav;279;NOVIEMBRE.wav;
1098706462;DICIEMBRE.wav;DUO_TO_BA.wav;179160;NOVIEMBRE.wav;
1128281083;DICIEMBRE.wav;DUO_TO_BA.wav;35340;NOVIEMBRE.wav;
1128406240;DICIEMBRE.wav;TELEFONIA.wav;13470;NOVIEMBRE.wav;
1140891211;DICIEMBRE.wav;INTERNET.wav;43318;NOVIEMBRE.wav;
1152213762;DICIEMBRE.wav;TRIO.wav;28480;NOVIEMBRE.wav;
16486382;DICIEMBRE.wav;DUO_TO_BA.wav;15877;NOVIEMBRE.wav;
1037072540;DICIEMBRE.wav;DUO_TO_BA.wav;27883;NOVIEMBRE.wav;
1037578458;DICIEMBRE.wav;INTERNET.wav;108045;NOVIEMBRE.wav;
900093352;DICIEMBRE.wav;TELEFONIA PBX.wav;38804;NOVIEMBRE.wav;
900138758;DICIEMBRE.wav;INTERNET.wav;103271;NOVIEMBRE.wav;
900153203;DICIEMBRE.wav;OFFICE 365.wav;15116;NOVIEMBRE.wav;
900195303;DICIEMBRE.wav;TELEVISION.wav;8901;NOVIEMBRE.wav;
900227452;DICIEMBRE.wav;INTERNET.wav;59256;NOVIEMBRE.wav;
890910962;DICIEMBRE.wav;TELEFONIA.wav;32856;NOVIEMBRE.wav;
890918608;DICIEMBRE.wav;TELEFONIA.wav;14515;NOVIEMBRE.wav;
890927447;DICIEMBRE.wav;INTERNET.wav;28879;NOVIEMBRE.wav;
830070527;DICIEMBRE.wav;EQUIPOS.wav;2380;NOVIEMBRE.wav;
860509804;DICIEMBRE.wav;VOZ PLUS.wav;130;NOVIEMBRE.wav;
890903939;DICIEMBRE.wav;TELEFONIA.wav;44556;NOVIEMBRE.wav;
890980093;DICIEMBRE.wav;TELEFONIA.wav;18628;NOVIEMBRE.wav;
900623766;DICIEMBRE.wav;SERV PRO Y SERV ADMIN.wav;38386;NOVIEMBRE.wav;
98696085;DICIEMBRE.wav;TELEFONIA.wav;21703;NOVIEMBRE.wav;
901429085;DICIEMBRE.wav;INTERNET.wav;43318;NOVIEMBRE.wav;
901433184;DICIEMBRE.wav;INTERNET.wav;43792;NOVIEMBRE.wav;
901456527;DICIEMBRE.wav;TELEVISION.wav;25933;NOVIEMBRE.wav;
860002964;DICIEMBRE.wav;INTERNET.wav;37214;NOVIEMBRE.wav;
890300213;DICIEMBRE.wav;EQUIPOS.wav;116025;NOVIEMBRE.wav;
890900085;DICIEMBRE.wav;INTERNET.wav;267119;NOVIEMBRE.wav;
890929069;DICIEMBRE.wav;TELEFONIA PBX.wav;16909;NOVIEMBRE.wav;
901481411;DICIEMBRE.wav;TELEFONIA.wav;10779;NOVIEMBRE.wav;
901484842;DICIEMBRE.wav;TELEFONIA.wav;9516;NOVIEMBRE.wav;
901500974;DICIEMBRE.wav;INTERNET.wav;16935;NOVIEMBRE.wav;
901510619;DICIEMBRE.wav;TRIO.wav;23685;NOVIEMBRE.wav;
901515920;DICIEMBRE.wav;INTERNET.wav;18710;NOVIEMBRE.wav;
901527097;DICIEMBRE.wav;INTERNET.wav;48131;NOVIEMBRE.wav;
901233985;DICIEMBRE.wav;DUO_TO_BA.wav;20645;NOVIEMBRE.wav;
901234524;DICIEMBRE.wav;DUO_TO_BA.wav;11684;NOVIEMBRE.wav;
901236541;DICIEMBRE.wav;TELEFONIA PBX.wav;2303;NOVIEMBRE.wav;
901296717;DICIEMBRE.wav;INTERNET.wav;53133;NOVIEMBRE.wav;
901308461;DICIEMBRE.wav;INTERNET.wav;286259;NOVIEMBRE.wav;
901318509;DICIEMBRE.wav;INTERNET.wav;286259;NOVIEMBRE.wav;
901323857;DICIEMBRE.wav;VOZ PLUS.wav;480;NOVIEMBRE.wav;
901331343;DICIEMBRE.wav;TELEFONIA.wav;15443;NOVIEMBRE.wav;
901351752;DICIEMBRE.wav;DUO_TV_BA.wav;32525;NOVIEMBRE.wav;
901382782;DICIEMBRE.wav;INTERNET.wav;1442;NOVIEMBRE.wav;
901400664;DICIEMBRE.wav;INTERNET.wav;6322;NOVIEMBRE.wav;
901047548;DICIEMBRE.wav;SERV PRO Y SERV ADMIN.wav;833;NOVIEMBRE.wav;
901405917;DICIEMBRE.wav;INTERNET.wav;30464;NOVIEMBRE.wav;
901412316;DICIEMBRE.wav;DUO_TV_BA.wav;18763;NOVIEMBRE.wav;
900975237;DICIEMBRE.wav;VOZ PLUS.wav;649;NOVIEMBRE.wav;
900980724;DICIEMBRE.wav;VOZ PLUS.wav;908;NOVIEMBRE.wav;
901024252;DICIEMBRE.wav;INTERNET.wav;39413;NOVIEMBRE.wav;
901038253;DICIEMBRE.wav;DUO_TO_BA.wav;10841;NOVIEMBRE.wav;
901093525;DICIEMBRE.wav;INTERNET.wav;41954;NOVIEMBRE.wav;
901098989;DICIEMBRE.wav;DUO_TO_BA.wav;27097;NOVIEMBRE.wav;
901189642;DICIEMBRE.wav;TRIO.wav;558;NOVIEMBRE.wav;
901195914;DICIEMBRE.wav;INTERNET.wav;320034;NOVIEMBRE.wav;
900665854;DICIEMBRE.wav;TELEFONIA.wav;10174;NOVIEMBRE.wav;
900679194;DICIEMBRE.wav;VOZ PLUS.wav;389;NOVIEMBRE.wav;
900713172;DICIEMBRE.wav;INTERNET.wav;18107;NOVIEMBRE.wav;
900724803;DICIEMBRE.wav;TELEFONIA.wav;8598;NOVIEMBRE.wav;
900458664;DICIEMBRE.wav;TELEVISION.wav;403;NOVIEMBRE.wav;
900501293;DICIEMBRE.wav;DUO_TO_BA.wav;7938;NOVIEMBRE.wav;
900516574;DICIEMBRE.wav;OFFICE 365.wav;598598;NOVIEMBRE.wav;
900521082;DICIEMBRE.wav;INTERNET.wav;13941;NOVIEMBRE.wav;
900533008;DICIEMBRE.wav;MCAFEE.wav;2729;NOVIEMBRE.wav;
900607752;DICIEMBRE.wav;EQUIPOS.wav;9269;NOVIEMBRE.wav;
900580091;DICIEMBRE.wav;INTERNET.wav;31347;NOVIEMBRE.wav;
900580962;DICIEMBRE.wav;INTERNET.wav;11341;NOVIEMBRE.wav;
900593023;DICIEMBRE.wav;INTERNET.wav;64926;NOVIEMBRE.wav;
900617207;DICIEMBRE.wav;TRONCAL SIP.wav;20715;NOVIEMBRE.wav;
900264918;DICIEMBRE.wav;VOZ PLUS.wav;3155;NOVIEMBRE.wav;
900265795;DICIEMBRE.wav;TELEFONIA.wav;24823;NOVIEMBRE.wav;
900318199;DICIEMBRE.wav;NUMERO UNICO.wav;14615;NOVIEMBRE.wav;
900321828;DICIEMBRE.wav;TELEFONIA.wav;62008;NOVIEMBRE.wav;
900326590;DICIEMBRE.wav;VOZ PLUS.wav;3891;NOVIEMBRE.wav;
900327261;DICIEMBRE.wav;INTERNET.wav;31347;NOVIEMBRE.wav;
900329625;DICIEMBRE.wav;VOZ PLUS.wav;389;NOVIEMBRE.wav;
900360751;DICIEMBRE.wav;INTERNET.wav;15484;NOVIEMBRE.wav;
900363397;DICIEMBRE.wav;INTERNET.wav;14396;NOVIEMBRE.wav;
900387546;DICIEMBRE.wav;TELEFONIA.wav;18552;NOVIEMBRE.wav;
900399920;DICIEMBRE.wav;EQUIPOS.wav;5428;NOVIEMBRE.wav;
900408532;DICIEMBRE.wav;TELEFONIA.wav;56713;NOVIEMBRE.wav;
900014642;DICIEMBRE.wav;TRONCAL SIP.wav;28316;NOVIEMBRE.wav;
900018384;DICIEMBRE.wav;INTERNET.wav;45062;NOVIEMBRE.wav;
900033371;DICIEMBRE.wav;SERV PRO Y SERV ADMIN.wav;224562;NOVIEMBRE.wav;
890911837;DICIEMBRE.wav;INTERNET.wav;19040;NOVIEMBRE.wav;
890912300;DICIEMBRE.wav;INTERNET.wav;11900;NOVIEMBRE.wav;
890919151;DICIEMBRE.wav;TELEFONIA.wav;15271;NOVIEMBRE.wav;
890929171;DICIEMBRE.wav;TRONCAL SIP.wav;151197;NOVIEMBRE.wav;
890931745;DICIEMBRE.wav;TRONCAL SIP.wav;11426;NOVIEMBRE.wav;
890937448;DICIEMBRE.wav;TRONCAL SIP.wav;55778;NOVIEMBRE.wav;
890942251;DICIEMBRE.wav;EQUIPOS.wav;3768;NOVIEMBRE.wav;
890980126;DICIEMBRE.wav;INTERNET.wav;33503;NOVIEMBRE.wav;
890984503;DICIEMBRE.wav;INTERNET.wav;43792;NOVIEMBRE.wav;
890985316;DICIEMBRE.wav;INTERNET.wav;14439;NOVIEMBRE.wav;
8290230;DICIEMBRE.wav;VOZ PLUS.wav;10218;NOVIEMBRE.wav;
830010671;DICIEMBRE.wav;TELEFONIA PBX.wav;7357;NOVIEMBRE.wav;
830037203;DICIEMBRE.wav;INTERNET.wav;59875;NOVIEMBRE.wav;
830512690;DICIEMBRE.wav;TRONCAL SIP.wav;59730;NOVIEMBRE.wav;
8315870;DICIEMBRE.wav;TELEFONIA.wav;8218;NOVIEMBRE.wav;
835000779;DICIEMBRE.wav;DUO_TO_BA.wav;37148;NOVIEMBRE.wav;
8431231;DICIEMBRE.wav;DUO_TO_BA.wav;8226;NOVIEMBRE.wav;
860039537;DICIEMBRE.wav;TELEFONIA.wav;6619;NOVIEMBRE.wav;
860516281;DICIEMBRE.wav;TRONCAL SIP.wav;16612;NOVIEMBRE.wav;
890900741;DICIEMBRE.wav;TELEFONIA.wav;16409;NOVIEMBRE.wav;
890902760;DICIEMBRE.wav;INTERNET.wav;286259;NOVIEMBRE.wav;
890904843;DICIEMBRE.wav;INTERNET DEDICADO 1-1.wav;1;NOVIEMBRE.wav;
811014191;DICIEMBRE.wav;VOZ PLUS.wav;180686;NOVIEMBRE.wav;
800149271;DICIEMBRE.wav;INTERNET.wav;3673;NOVIEMBRE.wav;
800178062;DICIEMBRE.wav;TELEFONIA.wav;11200;NOVIEMBRE.wav;
800201989;DICIEMBRE.wav;TELEFONIA.wav;80741;NOVIEMBRE.wav;
800208835;DICIEMBRE.wav;INTERNET.wav;14177;NOVIEMBRE.wav;
80021583;DICIEMBRE.wav;TELEFONIA.wav;1501;NOVIEMBRE.wav;
80140275;DICIEMBRE.wav;TELEFONIA.wav;867;NOVIEMBRE.wav;
802018014;DICIEMBRE.wav;OFFICE 365.wav;233796;NOVIEMBRE.wav;
8031821;DICIEMBRE.wav;INTERNET.wav;9019;NOVIEMBRE.wav;
8100813;DICIEMBRE.wav;INTERNET.wav;8506;NOVIEMBRE.wav;
811002030;DICIEMBRE.wav;INTERNET.wav;11900;NOVIEMBRE.wav;
811005526;DICIEMBRE.wav;TELEFONIA.wav;9747;NOVIEMBRE.wav;
811005628;DICIEMBRE.wav;VOZ PLUS.wav;21272;NOVIEMBRE.wav;
811009788;DICIEMBRE.wav;TELEFONIA.wav;70932;NOVIEMBRE.wav;
71692667;DICIEMBRE.wav;TRONCAL SIP.wav;29071;NOVIEMBRE.wav;
71711318;DICIEMBRE.wav;TELEVISION.wav;29032;NOVIEMBRE.wav;
71727535;DICIEMBRE.wav;INTERNET.wav;46774;NOVIEMBRE.wav;
74181216;DICIEMBRE.wav;INTERNET.wav;1804;NOVIEMBRE.wav;
74370009;DICIEMBRE.wav;TRIO.wav;697;NOVIEMBRE.wav;
800027813;DICIEMBRE.wav;INTERNET.wav;166030;NOVIEMBRE.wav;
800032038;DICIEMBRE.wav;TRONCAL SIP.wav;91578;NOVIEMBRE.wav;
800075331;DICIEMBRE.wav;INTERNET.wav;105994;NOVIEMBRE.wav;
800077329;DICIEMBRE.wav;TELEFONIA.wav;10212;NOVIEMBRE.wav;
800103851;DICIEMBRE.wav;INTERNET DEDICADO 1-1.wav;265813;NOVIEMBRE.wav;
63540545;DICIEMBRE.wav;TELEVISION.wav;558;NOVIEMBRE.wav;
67021225;DICIEMBRE.wav;TELEVISION.wav;3486;NOVIEMBRE.wav;
680984;DICIEMBRE.wav;TELEFONIA.wav;6938;NOVIEMBRE.wav;
70032818;DICIEMBRE.wav;TRIO.wav;16129;NOVIEMBRE.wav;
70119308;DICIEMBRE.wav;INTERNET.wav;24065;NOVIEMBRE.wav;
70512786;DICIEMBRE.wav;TRONCAL SIP.wav;31944;NOVIEMBRE.wav;
70548493;DICIEMBRE.wav;TELEFONIA.wav;15989;NOVIEMBRE.wav;
70827181;DICIEMBRE.wav;INTERNET.wav;14900;NOVIEMBRE.wav;
43787505;DICIEMBRE.wav;TRIO.wav;27464;NOVIEMBRE.wav;
43841051;DICIEMBRE.wav;TELEFONIA.wav;3885;NOVIEMBRE.wav;
43872496;DICIEMBRE.wav;INTERNET.wav;20424;NOVIEMBRE.wav;
523764;DICIEMBRE.wav;TELEFONIA.wav;17461;NOVIEMBRE.wav;
52690443;DICIEMBRE.wav;TRIO.wav;697;NOVIEMBRE.wav;
52842434;DICIEMBRE.wav;TELEVISION.wav;3485;NOVIEMBRE.wav;
60354861;DICIEMBRE.wav;TELEFONIA.wav;10720;NOVIEMBRE.wav;
28915551;DICIEMBRE.wav;DUO_TO_BA.wav;25483;NOVIEMBRE.wav;
32017595;DICIEMBRE.wav;INTERNET.wav;16935;NOVIEMBRE.wav;
32409404;DICIEMBRE.wav;TELEFONIA.wav;37728;NOVIEMBRE.wav;
32483914;DICIEMBRE.wav;DUO_TV_BA.wav;46471;NOVIEMBRE.wav;
33068359;DICIEMBRE.wav;TELEVISION.wav;4323;NOVIEMBRE.wav;
3563748;DICIEMBRE.wav;TELEFONIA.wav;7956;NOVIEMBRE.wav;
3608289;DICIEMBRE.wav;INTERNET.wav;33692;NOVIEMBRE.wav;
39439764;DICIEMBRE.wav;DUO_TO_BA.wav;17526;NOVIEMBRE.wav;
41945292;DICIEMBRE.wav;TRIO.wav;14257;NOVIEMBRE.wav;
42880309;DICIEMBRE.wav;DUO_TO_BA.wav;20323;NOVIEMBRE.wav;
42881981;DICIEMBRE.wav;INTERNET.wav;190400;NOVIEMBRE.wav;
42882366;DICIEMBRE.wav;TELEFONIA.wav;15338;NOVIEMBRE.wav;
1098754432;DICIEMBRE.wav;DUO_TV_BA.wav;11069;NOVIEMBRE.wav;
1100949231;DICIEMBRE.wav;INTERNET.wav;5671;NOVIEMBRE.wav;
1128264224;DICIEMBRE.wav;INTERNET.wav;23710;NOVIEMBRE.wav;
1128421296;DICIEMBRE.wav;DUO_TO_BA.wav;19917;NOVIEMBRE.wav;
1037618282;DICIEMBRE.wav;INTERNET.wav;10161;NOVIEMBRE.wav;
1037630198;DICIEMBRE.wav;INTERNET.wav;10161;NOVIEMBRE.wav;
1038408849;DICIEMBRE.wav;INTERNET.wav;20323;NOVIEMBRE.wav;
1039446352;DICIEMBRE.wav;VOZ PLUS.wav;4975;NOVIEMBRE.wav;
1039456208;DICIEMBRE.wav;INTERNET.wav;108045;NOVIEMBRE.wav;
1045768664;DICIEMBRE.wav;DUO_TO_BA.wav;20447;NOVIEMBRE.wav;
1053837046;DICIEMBRE.wav;TELEVISION.wav;160914;NOVIEMBRE.wav;
1090398720;DICIEMBRE.wav;TRIO.wav;22245;NOVIEMBRE.wav;
1090461204;DICIEMBRE.wav;DUO_TO_BA.wav;14605;NOVIEMBRE.wav;
1090535082;DICIEMBRE.wav;DUO_TV_BA.wav;11894;NOVIEMBRE.wav;
1016065372;DICIEMBRE.wav;TELEVISION.wav;30870;NOVIEMBRE.wav;
1017191323;DICIEMBRE.wav;DUO_TO_BA.wav;22008;NOVIEMBRE.wav;
1019098533;DICIEMBRE.wav;INTERNET.wav;15458;NOVIEMBRE.wav;
1020484849;DICIEMBRE.wav;INTERNET.wav;44635;NOVIEMBRE.wav;
1026134136;DICIEMBRE.wav;INTERNET.wav;31347;NOVIEMBRE.wav;
1030641233;DICIEMBRE.wav;TELEFONIA.wav;1010;NOVIEMBRE.wav;
1032423271;DICIEMBRE.wav;DUO_TO_BA.wav;8516;NOVIEMBRE.wav;
1035421959;DICIEMBRE.wav;INTERNET.wav;322721;NOVIEMBRE.wav;
1036631634;DICIEMBRE.wav;EQUIPOS.wav;4571;NOVIEMBRE.wav;
1036646548;DICIEMBRE.wav;INTERNET.wav;10059;NOVIEMBRE.wav;
1036664524;DICIEMBRE.wav;TRIO.wav;44032;NOVIEMBRE.wav;
1036946554;DICIEMBRE.wav;INTERNET.wav;12097;NOVIEMBRE.wav;
1036954491;DICIEMBRE.wav;DUO_TO_BA.wav;13278;NOVIEMBRE.wav;
1007330339;DICIEMBRE.wav;INTERNET.wav;76378;NOVIEMBRE.wav;
1152190688;DICIEMBRE.wav;INTERNET.wav;7560;NOVIEMBRE.wav;
1214736001;DICIEMBRE.wav;TELEVISION.wav;11217;NOVIEMBRE.wav;
1214740265;DICIEMBRE.wav;INTERNET.wav;41954;NOVIEMBRE.wav;
1216728932;DICIEMBRE.wav;INTERNET.wav;10753;NOVIEMBRE.wav;
15443116;DICIEMBRE.wav;INTERNET.wav;149206;NOVIEMBRE.wav;
15514973;DICIEMBRE.wav;INTERNET.wav;6774;NOVIEMBRE.wav;
21650886;DICIEMBRE.wav;TELEVISION.wav;5341;NOVIEMBRE.wav;
1037596358;DICIEMBRE.wav;INTERNET.wav;26259;NOVIEMBRE.wav;
1037601219;DICIEMBRE.wav;TELEFONIA.wav;5890;NOVIEMBRE.wav;
71086460;DICIEMBRE.wav;TELEFONIA.wav;14539;NOVIEMBRE.wav;
71310564;DICIEMBRE.wav;DUO_TO_BA.wav;22575;NOVIEMBRE.wav;
713146400;DICIEMBRE.wav;TELEFONIA.wav;21208;NOVIEMBRE.wav;
43091944;DICIEMBRE.wav;TELEFONIA.wav;71841;NOVIEMBRE.wav;
43095319;DICIEMBRE.wav;INTERNET.wav;19252;NOVIEMBRE.wav;
43466013;DICIEMBRE.wav;INTERNET.wav;41827;NOVIEMBRE.wav;
43534315;DICIEMBRE.wav;TELEFONIA.wav;14933;NOVIEMBRE.wav;
43646453;DICIEMBRE.wav;DUO_TO_BA.wav;14539;NOVIEMBRE.wav;
811021237;DICIEMBRE.wav;DUO_TO_BA.wav;30141;NOVIEMBRE.wav;
811022313;DICIEMBRE.wav;TELEFONIA.wav;150098;NOVIEMBRE.wav;
